,time,avg_gas_price,min_gas_price,max_gas_price,avg_base_fee_per_gas,avg_difficulty,avg_gas_limit,avg_gas_used,avg_size,avg_transaction_count,sum_tx_ether,num_blk,num_trn
1046,2021-01-04 15:10:00+00:00,196.75734952187508,1.0,924.725401393,,3788385800000000.0,12538387.5,12528413.55,42.813449999999996,214.20000000000005,13709.4565353455,20,4284
1047,2021-01-04 15:15:00+00:00,164.8728477663747,1.0,2772.631958292,,3800731700000000.0,12520039.666666666,12481239.966666665,43.09400000000001,205.56666666666666,22294.682300965687,30,6167
1048,2021-01-04 15:20:00+00:00,151.11726815828226,1.0,1068.000018432,,3830487500000000.0,12503685.451612903,12481566.870967742,41.88164516129031,199.96774193548387,17494.087765370477,31,6199
1049,2021-01-04 15:25:00+00:00,163.96473405817434,1.0,1395.847542,,3836898600000000.0,12474783.559999999,11965613.52,36.8624,176.48000000000002,23677.356338572492,25,4412
1050,2021-01-04 15:30:00+00:00,207.92843337547038,6.0,1560.0,,3832742000000000.0,12471722.133333335,12453945.333333334,49.43600000000001,260.0,32020.639922063994,15,3900
1051,2021-01-04 15:35:00+00:00,160.9149098764055,2e-09,2305.363353918,,3827354300000000.0,12480942.24,12460157.559999999,41.00264000000001,196.60000000000002,14085.659827405216,25,4915
1052,2021-01-04 15:40:00+00:00,154.62679136219717,2e-09,3000.0,,3841687000000000.0,12499038.333333332,11549221.703703705,41.10514814814815,193.33333333333337,9693.458973898041,27,5220
1053,2021-01-04 15:45:00+00:00,179.1748326363703,1.0,2624.20264779,,3840012000000000.0,12502586.217391303,12493229.217391305,42.74595652173912,192.695652173913,40174.48425564982,23,4432
1054,2021-01-04 15:50:00+00:00,188.46337883045445,3e-09,2000.000000001,,3840093500000000.0,12495818.333333334,12485690.055555556,46.04255555555556,208.38888888888889,11798.796195180861,18,3751
1055,2021-01-04 15:55:00+00:00,183.2147370316799,1.0,1800.0,,3825164000000000.0,12477219.652173912,11919893.043478264,42.726869565217406,195.95652173913038,35199.43811608636,23,4507
1056,2021-01-04 16:00:00+00:00,180.4777840032519,0.0,2282.808695443,,3831209600000000.0,12493793.296296295,12458223.74074074,44.90781481481481,199.37037037037038,33502.37351522955,27,5383
1057,2021-01-04 16:05:00+00:00,194.924962763627,1.0,2222.0,,3850283600000000.0,12487245.875,12457338.833333334,44.43008333333333,189.54166666666663,19611.812780591128,24,4549
1058,2021-01-04 16:10:00+00:00,220.51623255320067,3e-09,3427.390186377,,3844755700000000.0,12502713.227272728,11899472.772727273,44.17836363636364,181.13636363636365,47046.223631896646,22,3985
1059,2021-01-04 16:15:00+00:00,194.28361013658287,2e-09,2205.0,,3860435500000000.0,12456480.064516129,12442175.096774193,43.76764516129033,187.1935483870968,38626.48379844011,31,5803
1060,2021-01-04 16:20:00+00:00,233.76009324235906,1.0,2460.579138981,,3866825400000000.0,12451344.631578948,11786907.105263159,44.34647368421053,194.89473684210526,31048.432956104793,19,3703
1061,2021-01-04 16:25:00+00:00,234.39927511377874,1.0,2000.0,,3860104800000000.0,12474630.000000002,12438627.750000002,47.935399999999994,205.6,17814.864856488537,20,4112
1062,2021-01-04 16:30:00+00:00,215.5682935873476,1.0,1172.0,,3859352400000000.0,12495543.959999999,11987006.32,46.26143999999999,199.27999999999997,56030.48840797003,25,4982
1063,2021-01-04 16:35:00+00:00,199.77587633532747,1.4e-08,1508.586718821,,3848213000000000.0,12519040.75,12489554.849999998,47.660450000000004,211.89999999999998,18903.350625402152,20,4238
1064,2021-01-04 16:40:00+00:00,184.8465690115708,2e-09,1928.44713135,,3852583800000000.0,12471431.125,11418551.875000002,40.64158333333333,192.41666666666666,14107.738159341981,24,4618
1065,2021-01-04 16:45:00+00:00,212.0263024216342,1.0,15684.806930577,,3847961600000000.0,12496183.066666665,12478028.066666666,45.81846666666667,202.5333333333333,15222.172344060074,15,3038
1066,2021-01-04 16:50:00+00:00,197.24552040991938,1.0,9552.103712943,,3834643400000000.0,12477577.42857143,11275958.095238093,42.327571428571424,195.00000000000003,9578.335060316866,21,4095
1067,2021-01-04 16:55:00+00:00,170.40180468987768,1.0,1666.0,,3841124000000000.0,12496480.88,12466412.439999998,40.87736,207.52,24117.789997641878,25,5188
1068,2021-01-04 17:00:00+00:00,193.614502027479,1.0,1457.320369878,,3841554300000000.0,12500821.904761907,12484991.142857142,44.69271428571428,209.61904761904762,12672.972301969223,21,4402
1069,2021-01-04 17:05:00+00:00,169.20814049227295,4e-09,978.0,,3848629000000000.0,12501590.384615386,11995171.769230768,37.707269230769235,175.7307692307692,20970.976895193315,26,4569
1070,2021-01-04 17:10:00+00:00,155.11770002229653,1.0,1940.0,,3856939400000000.0,12495671.444444446,12448138.555555556,42.576740740740746,189.00000000000003,24725.893037077112,27,5103
1071,2021-01-04 17:15:00+00:00,165.91781973211954,1.0,2440.0,,3867166300000000.0,12493817.60869565,11940273.39130435,38.46734782608696,173.04347826086956,12176.008325164026,23,3980
1072,2021-01-04 17:20:00+00:00,154.06050418363722,2e-09,1037.999996928,,3865719700000000.0,12484610.879999999,12461562.88,39.317679999999996,184.60000000000002,24645.057352864307,25,4615
1073,2021-01-04 17:25:00+00:00,152.73784434993067,0.0,7606.561511392,,3871788700000000.0,12494673.772727273,12481859.454545453,43.01022727272728,193.63636363636363,4480.702399048805,22,4260
1074,2021-01-04 17:30:00+00:00,128.08159331508253,1.0,899.99998976,,3882272000000000.0,12489261.78125,12069656.937500002,36.683343750000006,181.93750000000003,20376.160100912548,32,5822
1075,2021-01-04 17:35:00+00:00,123.12114993786949,1.0,2100.0,,3900990000000000.0,12474226.499999998,11980433.307692304,39.22019230769231,167.76923076923075,6175.504139549514,26,4362
1076,2021-01-04 17:40:00+00:00,144.78232835078595,5e-09,1788.25000049,,3900359700000000.0,12478742.631578948,12469155.0,43.91063157894736,200.26315789473685,7948.268660151776,19,3805
1077,2021-01-04 17:45:00+00:00,133.0907288767783,4e-09,2000.0,,3904925700000000.0,12477141.870967738,12056080.096774194,38.56312903225806,162.54838709677418,7979.622633527888,31,5039
1078,2021-01-04 17:50:00+00:00,133.7444106663068,30.1,838.032395012,,3918002000000000.0,12485956.157894736,12453408.894736843,39.56336842105263,182.47368421052633,8596.946629369539,19,3467
1079,2021-01-04 17:55:00+00:00,151.13900851367467,1.0,3020.0,,3882444800000000.0,12492336.857142858,12482135.642857142,46.1465,210.7142857142857,6632.5158744091095,14,2950
1080,2021-01-04 18:00:00+00:00,188.17882550405673,2e-09,43804.645227658,,3869904000000000.0,12496182.565217393,12462857.173913045,42.737521739130436,192.91304347826082,19398.555430187975,23,4437
1081,2021-01-04 18:05:00+00:00,136.87964203068086,1.0,2002.416111332,,3876430800000000.0,12456654.103448275,12438119.586206896,40.600241379310354,165.55172413793107,8159.247620793688,29,4801
1082,2021-01-04 18:10:00+00:00,140.8560795860034,1.0,1992.205452014,,3881653200000000.0,12452868.238095237,12435946.380952379,42.38209523809524,179.0952380952381,89022.97532354994,21,3761
1083,2021-01-04 18:15:00+00:00,131.78793012407007,1.0,1441.0,,3896192000000000.0,12500210.111111112,12490447.740740739,38.46244444444445,150.1851851851852,27214.855751820935,27,4055
